PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
16.69699999,2020-10-28 23:00:00,9.8899,0.398692,14.2006,0.71554,0.61815
14.222,2020-10-29 00:00:00,8.4274,0.369228,13.4863,0.59052,0.53364999
14.39199999,2020-10-29 01:00:00,8.15419999,0.311808,12.7161,0.24073,0.483275
15.243,2020-10-29 02:00:00,9.2162,0.341968,11.28389999,0.3591,0.43355
13.753,2020-10-29 03:00:00,9.8198,0.391152,9.98465999,0.46284,0.69875
13.406,2020-10-29 04:00:00,11.648,0.428852,8.44569,0.479332,0.903175
15.512,2020-10-29 05:00:00,7.9153,0.514692,7.85391999,0.61978,0.99905
21.687,2020-10-29 06:00:00,13.252,0.56434,8.22522999,1.15737,0.9347
19.72299999,2020-10-29 07:00:00,13.069,0.665376,8.83937,1.21695,1.05072
21.43499999,2020-10-29 08:00:00,13.91499999,0.67744,9.88906,1.9692,2.00265
43.093,2020-10-29 09:00:00,22.98,0.3596778785994614,11.46909999,1.44171999,1.70658
41.10499999,2020-10-29 10:00:00,23.26099999,0.68266,12.0703,2.03729,1.7797
36.86999999,2020-10-29 11:00:00,23.456,0.6989,13.4257,2.28679999,2.09235
35.75099999,2020-10-29 12:00:00,24.22299999,0.363312,15.6486,1.20844,1.33834999
14.99,2020-10-29 13:00:00,9.87819999,0.320044,17.643,0.52136,0.46605
6.95319999,2020-10-29 14:00:00,3.0387,0.317376,19.988,0.245784,0.403
4.2453,2020-10-29 15:00:00,1.7593,0.336748,24.3684,0.280364,0.383825
2.6696,2020-10-29 16:00:00,0.781,0.34452,25.70489999,0.235144,0.400075
3.4464,2020-10-29 17:00:00,0.6731,0.31204,24.4162,0.146566,0.546
4.7839,2020-10-29 18:00:00,3.4104,0.279328,21.44879999,0.111188,0.374725
4.6631,2020-10-29 19:00:00,2.8374,0.237568,18.3919,0.085918,0.238875
4.87589999,2020-10-29 20:00:00,1.5832,0.258796,15.3828,0.08512,0.24245
5.3658,2020-10-29 21:00:00,4.9314,0.217848,14.46519999,0.094164,0.2236
8.86369999,2020-10-29 22:00:00,6.6372,0.262276,14.3652,0.092302,0.225875
6.78599999,2020-10-29 23:00:00,3.9779,0.234784,13.3274,0.108262,0.20215
5.17119999,2020-10-30 00:00:00,4.5811,0.240236,11.39359999,0.048146,0.242775
5.1006,2020-10-30 01:00:00,3.1364,0.287912,9.83322,0.012768,0.23855
6.47379999,2020-10-30 02:00:00,2.90419999,0.27492,9.83074,0.005586,0.2938
7.8322,2020-10-30 03:00:00,4.0372,0.257868,10.0885,0.023674,0.256425
10.77699999,2020-10-30 04:00:00,7.2126,0.288956,10.48659999,0.026866,0.23205
8.6591,2020-10-30 05:00:00,6.9095,0.326772,11.763,0.10906,0.276575
8.3969,2020-10-30 06:00:00,7.32739999,0.425952,14.1165,0.169708,0.3601
7.87619999,2020-10-30 07:00:00,6.0209,0.462724,16.66209999,0.417886,0.53527499
5.6649,2020-10-30 08:00:00,3.16639999,0.413888,18.79319999,0.25668999,0.54925
7.26959999,2020-10-30 09:00:00,2.5749,0.359948,20.4163,0.163856,0.458575
4.7058,2020-10-30 10:00:00,1.08349999,0.313084,21.3934,0.130074,0.36725
2.4821,2020-10-30 11:00:00,0.7162,0.24166880079482544,20.4316,0.080598,0.30745
4.2042,2020-10-30 12:00:00,1.4634,0.391152,18.6797,0.092568,0.4732
4.73149999,2020-10-30 13:00:00,4.9299,0.34916,17.79629999,0.088578,0.561925
7.7801,2020-10-30 14:00:00,4.09229999,0.386048,16.1004,0.077406,0.433875
6.28059999,2020-10-30 15:00:00,2.379,0.460288,15.70459999,0.126616,0.606775
6.2286,2020-10-30 16:00:00,3.6911,0.407508,15.4356,0.13832,0.550875
3.86649999,2020-10-30 17:00:00,4.0726,0.42398,15.1568,0.171304,0.51544999
4.78129999,2020-10-30 18:00:00,4.87889999,0.356004,15.03769999,0.210406,0.51285
6.19059999,2020-10-30 19:00:00,4.6741,0.28594,15.39579999,0.062776,0.342225
6.08129999,2020-10-30 20:00:00,4.2037,0.2842,15.76789999,0.080598,0.284375
6.4233,2020-10-30 21:00:00,3.50289999,0.261928,14.18089999,0.080598,0.2483
8.21759999,2020-10-30 22:00:00,4.36289999,0.225504,12.4552,0.07182,0.21515
6.83769999,2020-10-30 23:00:00,3.2584,0.223648,11.307,0.129808,0.1911
5.12739999,2020-10-31 00:00:00,4.21999999,0.216456,9.71410999,0.145502,0.17875
6.105,2020-10-31 01:00:00,3.9216,0.2059,8.38049,0.10108,0.1547
8.3725,2020-10-31 02:00:00,4.86679999,0.200796,7.67877999,0.0266,0.149175
5.4621,2020-10-31 03:00:00,3.8184,0.199172,6.96579999,0.069426,0.138775
6.0872,2020-10-31 04:00:00,2.42079999,0.203,6.27901,0.060382,0.134875
7.5669,2020-10-31 05:00:00,4.4206,0.207872,6.17576,0.10241,0.1313
6.45509999,2020-10-31 06:00:00,3.886,0.206944,6.0792,0.06703199,0.15405
6.30379999,2020-10-31 07:00:00,3.9582,0.196736,6.73998999,0.107198,0.134875
4.4884,2020-10-31 08:00:00,5.0781,0.204972,7.11798999,0.139916,0.127075
4.2807,2020-10-31 09:00:00,3.5947,0.209612,7.55316,0.11571,0.1664
4.25779999,2020-10-31 10:00:00,2.9924,0.218196,6.85986999,0.190988,0.1859
6.11259999,2020-10-31 11:00:00,3.0299,0.231188,6.50098999,0.278768,0.1625
8.5959,2020-10-31 12:00:00,6.5871,0.22968,6.39754999,0.187796,0.169975
7.54849999,2020-10-31 13:00:00,6.0951,0.21770957220364395,6.05682999,0.169708,0.16185
6.3132,2020-10-31 14:00:00,3.95359999,0.294408,6.03789999,0.155876,0.230425
7.4828,2020-10-31 15:00:00,5.5204,0.320972,6.62929,0.146034,0.312975
7.1936,2020-10-31 16:00:00,4.6669,0.387092,7.26100999,0.121828,0.374725
7.0354,2020-10-31 17:00:00,7.2582,0.464696,7.77266,0.17024,0.572325
8.191,2020-10-31 18:00:00,7.10189999,0.39962,8.7908,0.206416,0.648375
12.75099999,2020-10-31 19:00:00,7.53779999,0.437784,10.3781,0.191254,0.654225
12.867,2020-10-31 20:00:00,10.525,0.397416,11.06279999,0.403522,0.60905
16.702,2020-10-31 21:00:00,13.585,0.439408,10.9171,0.26999,0.689325
15.624,2020-10-31 22:00:00,13.987,0.391268,10.5923,0.19684,0.81575
14.40199999,2020-10-31 23:00:00,11.537,0.3161,10.0319,0.173432,0.576875
15.345,2020-11-01 00:00:00,11.47899999,0.308212,9.62367,0.200032,0.5512
17.501,2020-11-01 01:00:00,11.763,0.289652,9.30091999,0.137522,0.56355
17.061,2020-11-01 02:00:00,14.52999999,0.29174,9.39136,0.134596,0.526825
15.82199999,2020-11-01 03:00:00,11.75099999,0.2871,9.15082999,0.193914,0.540475
13.897,2020-11-01 04:00:00,8.79809999,0.26030399,8.81565999,0.222908,0.483275
12.23,2020-11-01 05:00:00,6.95429999,0.256012,8.50591,0.173432,0.3809
9.2352,2020-11-01 06:00:00,5.8182,0.256128,7.60688999,0.20881,0.358475
11.051,2020-11-01 07:00:00,6.0655,0.25056,7.67265999,0.190722,0.36725
7.6802,2020-11-01 08:00:00,6.4431,0.261116,7.38891999,0.26174399,0.367575
8.29989999,2020-11-01 09:00:00,4.66389999,0.281532,7.44972999,0.30058,0.41405
10.24499999,2020-11-01 10:00:00,9.1582,0.289536,7.84722999,0.333032,0.424775
10.192,2020-11-01 11:00:00,8.6437,0.319812,8.50056,0.38038,0.442
11.067,2020-11-01 12:00:00,6.32029999,0.337444,9.43457,0.34181,0.6344
14.42399999,2020-11-01 13:00:00,10.483,0.321204,9.99249,0.296324,0.509275
18.11799999,2020-11-01 14:00:00,10.589,0.33002,10.2047,0.253498,0.497575
22.50199999,2020-11-01 15:00:00,11.23,0.26779065972548866,10.3651,0.177156,0.56485
19.65299999,2020-11-01 16:00:00,8.23329999,0.32248,10.6888,0.159068,0.553475
19.674,2020-11-01 17:00:00,10.432,0.372824,11.693,0.14896,0.613275
15.25799999,2020-11-01 18:00:00,9.64969999,0.38918,12.00259999,0.113848,0.684125
18.068,2020-11-01 19:00:00,14.215,0.405768,12.83869999,0.102676,0.83265
17.27199999,2020-11-01 20:00:00,15.231,0.396836,13.2897,0.145768,0.680225
16.596,2020-11-01 21:00:00,12.134,0.410408,12.7569,0.155876,0.79365
19.53099999,2020-11-01 22:00:00,16.812,0.406116,12.3536,0.181412,0.844675
16.04299999,2020-11-01 23:00:00,16.47299999,0.393472,12.4884,0.161728,0.769275
14.57,2020-11-02 00:00:00,14.76699999,0.369924,11.9999,0.177954,0.751725
12.85399999,2020-11-02 01:00:00,12.718,0.357164,11.9739,0.104272,0.724425
7.5601,2020-11-02 02:00:00,7.77759999,0.327816,11.0244,0.063308,0.672425
8.3779,2020-11-02 03:00:00,6.8331,0.316796,10.5875,0.144704,0.647725
10.685,2020-11-02 04:00:00,9.0426,0.315984,9.92614999,0.180614,0.59735
12.14,2020-11-02 05:00:00,9.06429999,0.41702,10.3252,0.149758,0.75075
11.553,2020-11-02 06:00:00,11.718,0.5278,10.363,0.406448,0.788775
13.14899999,2020-11-02 07:00:00,11.29899999,0.580928,11.2529,0.689206,0.982475
15.56199999,2020-11-02 08:00:00,14.557,0.621876,11.7202,1.13342999,1.16513
20.58299999,2020-11-02 09:00:00,19.933,0.570836,12.29149999,0.696388,1.30455
24.91499999,2020-11-02 10:00:00,19.71099999,0.586264,12.0274,0.643188,1.58633
26.67,2020-11-02 11:00:00,22.109,0.623384,11.9269,0.897218,1.71763
32.56199999,2020-11-02 12:00:00,24.34,0.52072399,11.1819,2.66426,1.75078
35.86399999,2020-11-02 13:00:00,25.62399999,0.524552,10.8294,4.72602,1.60712
35.92,2020-11-02 14:00:00,29.96999999,0.53128,10.5693,4.18046,1.49174999
38.076,2020-11-02 15:00:00,30.49299999,0.592644,10.37599999,6.68883999,1.63247
40.302,2020-11-02 16:00:00,26.799,0.58638,10.369,4.58955999,1.73062
37.987,2020-11-02 17:00:00,23.533,0.3585997982143725,10.3766,2.93131999,1.66628
42.31199999,2020-11-02 18:00:00,25.399,0.661896,10.3435,2.1288,1.7134
50.09599999,2020-11-02 19:00:00,29.38599999,0.655052,9.99095999,1.74601999,1.76898
43.79099999,2020-11-02 20:00:00,25.62699999,0.693216,9.01661,1.50237,1.74265
37.633,2020-11-02 21:00:00,21.041,0.602736,8.7017,0.999628,2.02442
23.099,2020-11-02 22:00:00,13.07,0.4466,8.22293999,0.742672,1.37215
17.53,2020-11-02 23:00:00,11.241,0.392776,7.89292999,0.525084,1.11215
16.221,2020-11-03 00:00:00,10.682,0.36598,7.40345999,0.409374,0.948675
14.037,2020-11-03 01:00:00,11.62299999,0.366792,7.02679,0.339416,0.918125
14.339,2020-11-03 02:00:00,10.54299999,0.356584,6.96542,0.287546,0.8983
13.315,2020-11-03 03:00:00,10.346,0.351016,6.48092,0.26041399,0.85735
16.5731,2020-11-03 04:00:00,9.4436,0.397416,6.54898,0.221578,0.8268
14.537,2020-11-03 05:00:00,8.16789999,0.408784,6.78531,0.247912,0.8619
18.082,2020-11-03 06:00:00,9.7726,0.58638,6.52202,0.292866,0.98345
18.846,2020-11-03 07:00:00,10.862,0.611088,6.98892999,0.491036,1.46608
20.355,2020-11-03 08:00:00,13.316,0.634636,6.96656,0.721924,1.49078
24.5619,2020-11-03 09:00:00,17.54299999,0.568168,7.01302,0.658882,1.46218
27.25,2020-11-03 10:00:00,20.92,0.59566,6.70289999,1.1305,1.50279999
33.59599999,2020-11-03 11:00:00,25.835,0.630228,6.93196,1.60345,1.48524999
42.451,2020-11-03 12:00:00,31.277,0.605172,8.93745,1.96095,1.3871
43.49199999,2020-11-03 13:00:00,32.87899999,0.575708,9.18065999,1.54838999,1.34939999
41.877,2020-11-03 14:00:00,29.802,0.64786,8.51853,1.07118,1.3884
40.811,2020-11-03 15:00:00,28.841,0.634404,8.2933,0.754908,1.38677999
34.264,2020-11-03 16:00:00,23.663,0.596356,7.87591,0.614726,1.52393
33.24909999,2020-11-03 17:00:00,23.29299999,0.675816,6.87173,0.656222,1.38254999
34.698,2020-11-03 18:00:00,20.32199999,0.639856,5.57329,0.71022,1.42934999
40.91199999,2020-11-03 19:00:00,20.71999999,0.31699066123186226,5.10121999,0.42959,1.33803
48.814,2020-11-03 20:00:00,15.262,0.568632,5.36181999,0.926212,1.18788
51.1989,2020-11-03 21:00:00,15.69999999,0.544156,5.85818,0.970368,1.28895
32.884,2020-11-03 22:00:00,13.68399999,0.486736,5.89336,0.667926,1.17487
22.37399999,2020-11-03 23:00:00,18.22899999,0.437668,5.98284,0.546896,1.06145
23.9831,2020-11-04 00:00:00,19.327,0.4321,5.54307999,0.381444,1.07997
26.1641,2020-11-04 01:00:00,19.353,0.41238,5.58112999,0.33782,1.01432
27.457,2020-11-04 02:00:00,15.93,0.39034,5.38781999,0.255892,0.968825
27.042,2020-11-04 03:00:00,17.988,0.369344,4.80102999,0.254828,0.9581
15.9201,2020-11-04 04:00:00,10.47,0.226316,7.41206,0.222376,0.600925
5.00863999,2020-11-04 05:00:00,1.44799999,0.210424,7.39217,0.16492,0.22425
0.49998,2020-11-04 06:00:00,1.1666,0.239192,6.01649,0.18487,0.224575
1.84834,2020-11-04 07:00:00,0.35,0.256592,5.75436,0.218918,0.221975
4.34680999,2020-11-04 08:00:00,1.30309999,0.269468,7.03348,0.229824,0.30225
7.47499999,2020-11-04 09:00:00,2.8369,0.246848,8.61604999,0.26679799,0.2795
11.90499999,2020-11-04 10:00:00,4.57399999,0.26424799,8.86556,0.34048,0.26682499
13.05599999,2020-11-04 11:00:00,3.5141,0.285244,9.07033999,0.41097,0.2548
13.467,2020-11-04 12:00:00,4.44069999,0.238844,9.89039,0.560462,0.273
14.119,2020-11-04 13:00:00,6.4439,0.29464,9.38026999,0.57323,0.284375
14.0741,2020-11-04 14:00:00,7.24929999,0.32074,9.80683999,0.536788,0.3419
12.1661,2020-11-04 15:00:00,5.93119999,0.330716,17.6642,0.401128,0.3887
12.42399999,2020-11-04 16:00:00,8.7553,0.317608,22.20789999,0.440496,0.344175
13.91,2020-11-04 17:00:00,9.70359999,0.31784,19.15439999,0.551418,0.502125
14.143,2020-11-04 18:00:00,9.079,0.311112,16.7939,0.443156,0.377325
17.943,2020-11-04 19:00:00,10.302,0.256592,14.62679999,0.532798,0.368225
14.661,2020-11-04 20:00:00,7.94479999,0.239192,12.9322,0.576688,0.25285
14.648,2020-11-04 21:00:00,7.43989999,0.24516614180227478,11.5955,0.665,0.26975
16.071,2020-11-04 22:00:00,7.75359999,0.231304,10.3147,0.862372,0.270725
16.01899999,2020-11-04 23:00:00,8.22949999,0.22446,9.06077999,0.842688,0.2483
16.69099999,2020-11-05 00:00:00,8.39589999,0.222836,7.81702,0.866894,0.2444
14.608,2020-11-05 01:00:00,7.51109999,0.21808,6.42049999,1.06799,0.225875
13.44999999,2020-11-05 02:00:00,7.93539999,0.21808,6.1031,1.16667999,0.218725
14.44,2020-11-05 03:00:00,10.15199999,0.214832,5.60006,1.03899999,0.229125
14.837,2020-11-05 04:00:00,8.1233,0.230376,5.21326,1.07729999,0.225875
13.276,2020-11-05 05:00:00,5.20019999,0.25125599,6.04135,0.951216,0.23205
13.614,2020-11-05 06:00:00,3.6768,0.34394,7.95258,0.852796,0.2977
13.57199999,2020-11-05 07:00:00,5.46129999,0.37294,11.9687,0.8113,0.447525
16.837,2020-11-05 08:00:00,10.057,0.354612,15.27539999,0.791882,0.4745
15.39,2020-11-05 09:00:00,8.9228,0.30276,15.657,0.774592,0.387075
14.549,2020-11-05 10:00:00,8.0647,0.29928,14.9522,0.963984,0.35815
12.794,2020-11-05 11:00:00,6.26309999,0.274688,13.1945,0.865298,0.3289
11.077,2020-11-05 12:00:00,7.0433,0.269236,11.3948,0.485184,0.31655
10.188,2020-11-05 13:00:00,6.46609999,0.307864,10.5577,0.49742,0.348725
10.991,2020-11-05 14:00:00,6.996,0.301484,11.10159999,0.382774,0.294125
12.407,2020-11-05 15:00:00,8.44159999,0.338836,12.4982,0.380912,0.431925
14.143,2020-11-05 16:00:00,8.4601,0.346144,14.8979,0.463106,0.3978
15.04899999,2020-11-05 17:00:00,7.8269,0.433144,16.1598,0.455392,0.503425
12.62599999,2020-11-05 18:00:00,6.2125,0.364008,16.69099999,0.464968,0.62855
15.26099999,2020-11-05 19:00:00,7.15019999,0.393356,18.0084,0.352982,0.435825
14.228,2020-11-05 20:00:00,9.355,0.3451,17.5455,0.245784,0.44135
16.76399999,2020-11-05 21:00:00,11.522,0.342896,16.8554,0.226898,0.437125
18.164,2020-11-05 22:00:00,12.984,0.29348,15.071,0.200298,0.446875
19.971,2020-11-05 23:00:00,11.821,0.2747684501001799,12.4269,0.215992,0.37505
18.033,2020-11-06 00:00:00,12.38,0.281068,10.6722,0.231686,0.45045
16.95799999,2020-11-06 01:00:00,13.029,0.272252,9.18103999,0.225302,0.39585
18.13299999,2020-11-06 02:00:00,14.34,0.264828,8.265,0.23009,0.389025
